"item_id","name","type","acctype","grade","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_blackwizard","use_warrior","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_rate","dmg_rate","bow_hit_rate","bow_dmg_rate","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","regist_DESPERADO","PVPcalcPcDefense","PVPweaponTotalDamage","MainId","MainId2","MainId3","Set_Id","Magic_name","ignore_reduction_by_armor"
"220043","Helm","helm","0","-1","iron","30000","55","18","0","-1","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220056","Magic Cloak","cloak","0","-1","cloth","10000","265","3808","111","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220101","Banded Mail","armor","0","-1","iron","350000","10","3772","0","-6","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220115","Sprint Mail","armor","0","-1","iron","400000","102","3771","0","-6","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220122","Scale Mail","armor","0","-1","iron","250000","89","3840","0","-4","4","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220125","Chain Mail","armor","0","-1","iron","300000","26","3773","0","-5","4","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220135","Orcish Ring Mail","armor","0","-1","iron","250000","442","3834","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220136","Orcish Chain Mail","armor","0","-1","iron","300000","443","3774","0","-4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220147","Studded Leather Armor","armor","0","-1","leather","150000","109","3842","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220154","Plate Mail","armor","0","-1","iron","450000","73","3768","91","-7","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220213","Low Boots","boots","0","-1","leather","10000","65","25","0","-1","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220237","Orcish Shield","shield","0","-1","iron","50000","114","23","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220293","Cursed Diamond Ring","ring","9","1","gold","1000","1776","4351","1495","0","0","1","1","1","1","1","1","1","1","0","-1","0","0","-1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220294","Cursed Ruby Ring","ring","9","1","gold","1000","1770","4348","1492","2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220295","Cursed Sapphire Ring","ring","9","1","gold","1000","1772","4349","1493","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-10","-10","-10","-10","0","5","0","0","0","0","0","0","0","0","0","0","0",,"0"
"220296","Cursed Emerald Ring","ring","9","1","gold","1000","1774","4350","1494","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","25","0","0","0","0","0","0","-10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222290","Snapfer Wisdom Ring","ring","0","3","gemstone","1000","5928","21","14866","-1","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","15","0","1","0","0","0","0","0","0","360","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222291","Snapfur Warrior Ring","ring","0","3","gemstone","1000","5935","21","14867","-1","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","360","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222295","Elixir of Agility Rune: Level 55","ron","0","-1","paper","1000","4803","24","0","0","-1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222296","Elixir of Stamina Rune: Level 55","ron","0","-1","paper","1000","4795","24","0","0","-1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222297","Elixir of Intelligence Rune: Level 55","ron","0","-1","paper","1000","4797","24","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222298","Elixir of Wisdom Rune: Level 55","ron","0","-1","paper","1000","4805","24","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222299","Elixir of Power Rune: Level 55","ron","0","-1","paper","1000","4799","24","0","0","-1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222300","Magic Protection Plate Mail","armor","0","-1","blackmithril","170000","5712","9","0","-15","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","20","0","1","0","0","45","0","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222301","Magic Protection Scale Mail","armor","0","-1","blackmithril","120000","5710","9","0","-14","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","20","0","8","4","0","45","0","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222302","Magic Protection Leather Armor","armor","0","-1","blackmithril","100000","5706","9","0","-13","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","20","0","4","8","0","45","0","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222303","Magic Protection Gloves","armor","0","-1","blackmithril","20000","5708","9","0","-11","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","20","0","0","12","0","45","0","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222304","Projection Necklace","amulet","8","0","gold","20000","2808","8","14986","-2","0","1","1","1","1","1","1","1","1","2","0","0","0","0","0","40","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0",,"0"
"222305","Boots of Power","boots","0","-1","cloth","15000","2837","3317","0","-3","4","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222306","Sage's Necklace","amulet","8","1","gemstone","5000","2805","3707","15099","-2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","0","40","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0",,"0"
"222307","Boots of Strength","boots","0","-1","cloth","15000","2835","25","15090","-3","4","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222308","Boots of Agility","boots","0","-1","cloth","15000","2841","25","0","-3","4","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222309","Boots of Knowledge","boots","0","-1","cloth","15000","2839","25","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222310","Clipboard Necklace","amulet","8","1","gemstone","10000","5714","5545","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222311","Sema's Ring","ring","9","2","gemstone","10000","5704","21","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222312","Elixir Rune of Agility: Level 70","ron","0","-1","paper","1000","4803","24","0","0","-1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222313","Stamina Elixir Rune: Level 70","ron","0","-1","paper","1000","4795","24","0","0","-1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222314","Elixir Rune of Knowledge: Level 70","ron","0","-1","paper","1000","4797","24","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222315","Elixir Rune of Wisdom: Level 70","ron","0","-1","paper","1000","4805","24","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222316","Elixir of Strength Rune: Level 70","ron","0","-1","paper","1000","4799","24","0","0","-1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222317","Gloves of Fury","glove","0","-1","leather","20000","6732","182","0","-3","6","1","1","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222318","Raon's Finest Ring (Stan)","ring","0","-1","silver","3000","2675","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222319","Raon's Highest Quality Ring (Sleep)","ring","0","-1","silver","3000","2675","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0",,"0"
"222320","Raon's Finest Ring (Petrification)","ring","0","-1","silver","3000","2675","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222321","Raon's finest ring (hold)","ring","0","-1","silver","3000","2675","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0",,"0"
"222322","Raon's Finest Ring (Darkness)","ring","0","-1","silver","3000","2675","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0",,"0"
"222323","Raon's Finest Ring (Frozen)","ring","0","-1","silver","3000","2675","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0",,"0"
"222324","Divine Magic Helm","helm","0","-1","iron","35000","5808","18","15699","-4","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222325","Divine Magic Helm","helm","0","-1","iron","35000","5808","18","0","-4","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222326","16th Anniversary Steel Gaiters","pair","0","-1","iron","120000","6770","13294","22","-4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222327","steel gaiters","pair","0","-1","iron","120000","6770","13294","22","-4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222328","Magic Defense Gaiters","pair","0","-1","iron","120000","6778","13300","22","-4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222329","Black Star Gaiters","pair","0","-1","iron","120000","6776","13303","22","-5","4","1","1","1","1","1","1","1","1","3","0","3","3","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0",,"0"
"222330","Blessed Snapper Healing Ring","ring","0","3","gemstone","1000","5937","21","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","360","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222331","Blessed Snapper's Focus Ring","ring","0","3","gemstone","1000","5939","21","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","360","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222332","Blessed Snapper Health Ring","ring","0","3","gemstone","1000","5924","21","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","360","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222333","Blessed Snapper Mannering","ring","0","3","gemstone","1000","5922","21","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","360","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222334","Blessed Snapper Magic Resistance Ring","ring","0","3","gemstone","1000","5930","21","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","360","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"222335","Blessed Snapper's Ring of Wisdom","ring","0","3","gemstone","1000","5928","21","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","15","0","1","0","0","0","0","0","0","360","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
