"id","location","count","npc_templateid","locx","locy","randomx","randomy","heading","respawn_delay","mapid","movement_distance"
"2983","Mischievous ^jape","1","71180","33454","32824","0","0","6","0","4","0"
"2984","Market Teleporter Elba","1","50034","33528","32851","0","0","4","0","4","0"
"2985","Lafonse, the Food Merchant","1","80091","32601","32933","0","0","6","0","0","0"
"2991","Do","1","6200007","33122","33353","0","0","4","0","4","0"
"2992","Re","1","6200001","33124","33353","0","0","4","0","4","0"
"2993","M","1","6200002","33126","33353","0","0","4","0","4","0"
"2994","Fa","1","6200003","33128","33353","0","0","4","0","4","0"
"2995","S","1","6200004","33129","33355","0","0","6","0","4","0"
"2996","La","1","6200005","33129","33357","0","0","6","0","4","0"
"2997","S","1","6200006","33129","33359","0","0","6","0","4","0"
"2998","Do","1","6200000","33129","33361","0","0","6","0","4","0"
"2999","guard","1","60501","33118","33349","0","0","0","0","4","0"
"3000","guard","1","60502","33122","33351","0","0","0","0","4","0"
"3002","guard","1","60501","33082","33358","0","0","6","0","4","0"
"3003","guard","1","60502","33083","33364","0","0","6","0","4","0"
"3004","guard","1","60501","33114","33400","0","0","4","0","4","0"
"3005","guard","1","60502","33119","33400","0","0","4","0","4","0"
"3006","guard","1","60501","33129","33380","0","0","3","0","4","0"
"3007","guard","1","60502","33133","33376","0","0","3","0","4","0"
"3011","Integrated Warehouse Guard Gotham","1","60024","33079","33397","0","0","5","0","4","0"
"3014","Magic Instructor Siris","1","70003","33064","33384","0","0","4","0","4","0"
"3016","Spirit Magic Instructor Elion","1","70760","33063","33394","0","0","0","0","4","0"
"3029","General Merchant^Aden Merchant Alliance","1","70064","33074","33397","0","0","5","0","4","0"
"3030","Business Bulletin Board ^ Bulletin Board","1","80006","33073","33394","0","0","6","0","4","0"
"3031","Scarecrow (strong)","1","44999","33079","33385","0","0","4","0","4","0"
"3034","Scarecrow (weak)","1","44997","33076","33385","0","0","4","0","4","0"
"3035","Scarecrow (normal)","1","44998","33073","33385","0","0","4","0","4","0"
"3036","Enhanced Wizard ^ Rundor","1","5004","33089","33393","0","0","6","0","4","0"
"3037","Teleporter ^ Lara","1","202057","33089","33396","0","0","5","0","4","0"
"3038","Merrin, General Goods Merchant","1","70074","33098","33396","0","0","4","0","4","0"
"3039","Weapon and Armor Merchant Glenn","1","70073","33091","33409","0","0","4","0","4","0"
"3040","Pet Manager ^Buzz","1","5013","33062","33405","0","0","2","0","4","0"
"3041","guard","1","60502","33062","33421","0","0","4","0","4","0"
"3042","Market Teleporter Berger","1","50060","33102","33376","0","0","7","0","4","0"
"3043","Miranda the Innkeeper","1","70075","33115","33376","0","0","4","0","4","0"
"3044","Lafonse, the Food Merchant","1","80091","33110","33378","0","0","4","0","4","0"
"3045","Clan Founding^ Clan Executor","1","70538","33101","33352","0","0","4","0","4","0"
"3046","Blacksmith ^Anon","1","70802","33109","33355","0","0","4","0","4","0"
"3047","Gerado","1","70794","33094","33351","0","0","4","0","4","0"
"3051","ghoul dungeon gate","1","9322","33089","33396","0","0","5","0","4","0"
"3064","scarecrow","1","9323","32729","32814","0","0","6","0","2005","0"
"3066","scarecrow","0","9323","32689","32859","0","0","5","0","2005","0"
"3067","scarecrow","0","9323","32693","32855","0","0","5","0","2005","0"
"3069","Bound soul","1","81118","32733","32796","0","0","5","0","812","0"
"3070","Tiger Shipping ^ Kilton","1","777849","32728","32425","0","0","4","0","4","0"
"3071","Jindo Dog Shipping ^ Marine","1","777848","32730","32425","0","0","4","0","4","0"
"3072","Harin","1","777850","32732","32424","0","0","4","0","4","0"
"3074","Crafting Master Kahlua","1","3000006","33707","32486","0","0","4","0","4","0"
"3076","Wizard of Growth Ekins","1","7200000","33972","32959","0","0","6","0","4","0"
"3077","Unicorn Temple Merchant Kurna","1","7200002","33968","32957","0","0","4","0","4","0"
"3079","Test Server^General Goods Merchant","1","200006","33975","32948","0","0","4","0","4","0"
"3082","bulletin board^","1","500002","32740","32800","0","0","6","0","16896","0"
"3083","guard","1","60514","33082","32764","0","0","2","0","4","0"
"3084","guard","1","60514","33082","32773","0","0","2","0","4","0"
"3085","consul","1","80064","32905","32822","0","0","6","0","1400","0"
"3086","consul","1","80050","32905","32823","0","0","6","0","1400","0"
"3087","consul","1","80050","32905","32824","0","0","6","0","1400","0"
"3088"," ","1","7200027","33089","33396","0","0","5","0","4","0"
"3089","Ranking bulletin board ^","1","500001","32738","32795","0","0","6","0","16896","0"
"3093"," ","1","7210040","33423","33232","0","0","4","0","4","0"
"3094"," ","1","7210040","33510","33201","0","0","4","0","4","0"
"3095"," ","1","7210040","33496","33139","0","0","4","0","4","0"
"3096"," ","1","7210040","33440","33183","0","0","5","0","4","0"
"3097","Award-winning Teleporter ^Spirit Orb","1","7210041","32782","32826","0","0","6","0","622","0"
"3098","Teleporter ^Water Dragon's Messenger","0","7210000","33620","33244","0","0","6","0","4","0"
"3102","shed roof","1","900166","34060","32429","0","0","6","0","4","0"
"3103","shed roof","1","900166","34067","32429","0","0","6","0","4","0"
"3105","Spirit Magic Instructor Elion","1","70760","33051","32346","0","0","5","0","4","0"
"3107","Unicorn Employee Management ^ Hate","1","50045","33969","32961","0","0","6","0","4","0"
"3109","Fireworks Merchant Rose","1","70001","33716","32498","0","0","6","0","4","0"
"3110","Druuga Bag Seller ^ Druuga Bag","1","900005","33726","32483","0","0","4","0","4","0"
"3111","Item Crafter Suerume","1","900000","33731","32484","0","0","6","0","4","0"
"3112","Ivory Tower Wizard Ham","1","7210007","33694","32521","0","0","6","0","4","0"
"3118","Ranking bulletin board ^","1","500001","32761","32871","0","0","6","0","610","0"
"3119","Slope","1","70009","32589","32955","0","0","6","0","0","0"
"3120","Magic Instructor Siris","1","70003","32588","32955","0","0","6","0","0","0"
"3121","Slope","1","70009","32588","32955","0","0","6","0","0","0"
"3122","\f3 Scarecrow","1","45002","32761","32874","0","0","6","0","610","0"
"3123","\f3 Scarecrow","0","45002","33086","33384","0","0","5","0","4","0"
"3132","\f3 Scarecrow","0","45002","33440","32828","0","0","6","0","4","0"
"3141","Quest Guide Nerva","1","7210042","32877","32787","0","0","6","0","4","0"
"3145","Shukon","1","7210047","32679","32879","0","0","2","0","450","0"
"3146","Shugo","1","7210048","32923","32995","0","0","6","0","410","0"
"3147","Crafting Table^Weapons/Armor (Metal)","1","7210043","33463","32776","0","0","4","0","4","0"
"3148","Crafting Table^Armor (Leather)","1","7210046","33481","32777","0","0","4","0","4","0"
"3149","Crafting Table^Accessories (Jewelry)","1","7210044","33457","32775","0","0","4","0","4","0"
"3150","Crafting Table^Armor (Cloth)","1","7210045","33473","32776","0","0","4","0","4","0"
"3549","Leatherworker Bamut","1","70690","33479","32776","0","0","4","0","4","0"
"3555","Server merchant","1","4000053","32836","32974","0","0","2","0","800","0"
"3556","Server merchant","1","4000053","32832","32976","0","0","5","0","800","0"
"3564","Blacksmith Hector","1","70642","33466","32776","0","0","4","0","4","0"
"3565","Crafting Table^Elixir","1","7210054","33404","32837","0","0","1","0","4","0"
"3566","\f3 Scarecrow","0","45002","33415","32803","0","0","2","0","4","0"
"3567","\f3 Scarecrow","0","45002","33415","32798","0","0","2","0","4","0"
"3569","\f3 Scarecrow","0","45002","33415","32808","0","0","2","0","4","0"
"3574","\f3 Scarecrow","0","45002","33415","32813","0","0","2","0","4","0"
"3586","Server Bulletin Board ^ Bulletin Board","1","4200020","33419","32805","0","0","6","0","4","0"
"3589","\f3 Scarecrow","0","45002","33430","32828","0","0","0","0","4","0"
"3591","\f3 Scarecrow","0","45002","33425","32828","0","0","0","0","4","0"
"3597","Dark Wizard","1","900070","32778","32805","0","0","6","0","281","0"
"3598","Dark Wizard","1","900070","32768","32802","0","0","5","0","281","0"
"3603","Trader^Dark Elf","0","5000002","33445","32807","0","0","6","0","4","0"
"3607","Ismeralda","1","50007","33102","33380","0","0","6","0","4","0"
"3609","Ferry","1","9","32809","32806","0","0","6","0","5490","0"
"3611","Siege Weapons ^ Catapult","1","7000082","33644","32756","0","0","4","0","4","0"
"3612","Siege Weapons ^ Catapult","1","7000083","33644","32712","0","0","4","0","4","0"
"3613","Siege Weapons ^ Catapult","1","7000083","33622","32710","0","0","4","0","4","0"
"3614","Siege Weapons ^ Catapult","1","7000083","33643","32687","0","0","4","0","4","0"
"3615","Siege Weapons ^ Catapult","1","7000084","33089","32755","0","0","6","0","4","0"
"3616","Siege Weapons ^ Catapult","1","7000084","33089","32784","0","0","6","0","4","0"
"3617","Siege Weapons ^ Catapult","1","7000085","33140","32756","0","0","6","0","4","0"
"3618","Siege Weapons ^ Catapult","1","7000085","33141","32776","0","0","6","0","4","0"
"3621","Siege Weapons ^ Catapult","1","7000082","33618","32761","0","0","0","0","4","0"
"3622","Ivory Tower Wizard Eldonas","1","7210008","33626","32363","0","0","6","0","4","0"
"3625","Test Server^Experience Points Distribution Group","0","4200018","32685","32852","0","0","5","0","2005","0"
"3666","Test Server^Various Rune Traders","0","200005","33445","32816","0","0","6","0","4","0"
"3667","Test Server^Hunting Grounds Book Merchant","0","200002","33445","32813","0","0","6","0","4","0"
"3672","Test Server^Experience Points Distribution Group","0","4200018","33439","32795","0","0","4","0","4","0"
"3689","Ring Opening Expert ^ Snap Spread","1","5162","33435","32795","0","0","4","0","4","0"
"3690","Crafting Table: Loumtis Crystal Ball","0","7210052","33442","32831","0","0","2","0","4","0"
"3691","Crafting Table^Snapper's Crystal Ball","0","7210053","33439","32831","0","0","2","0","4","0"
"3696","Lafonse, the Food Merchant","0","80091","33434","32817","0","0","2","0","4","0"
"3697","Magic Instructor Siris","1","70003","33450","32810","0","0","6","0","4","0"
"3713","Clan Founding^ Clan Executor","1","70644","33428","32792","0","0","4","0","4","0"
"3716","Trader^'s Article","0","5000003","33445","32810","0","0","6","0","4","0"
"3718","Trader^Machine","0","5000001","33445","32804","0","0","6","0","4","0"
"3720","Suspicious Merchant","0","6000000","32851","32812","0","0","4","0","532","0"
"3721","Tam PR doll ^ Cool","1","7000097","33449","32804","0","0","5","0","4","0"
"15788","Popularization Manager ^ Talk","1","7310099","32786","32767","0","0","6","0","1711","0"
"15789","Enhanced Wizard^Sua","1","7310100","32774","32765","0","0","4","0","1711","0"
"29852","Market Teleporter Elba","1","50034","33437","32806","0","0","5","0","4","0"
"29854","Test Server^Experience Points Distribution Group","0","4200018","33439","32822","0","0","5","0","4","0"
"29855","Server Information^Bulletin Board","1","4200015","33419","32808","0","0","6","0","4","0"
"29857","Test Server^General Goods Merchant","1","200006","33444","32797","0","0","5","0","4","0"
"29859","Test Server^Experience Points Distribution Group","0","4200018","33430","32800","0","0","4","0","4","0"
"29860","Test Server^Various Order Merchants","1","81005","33449","32808","0","0","6","0","4","0"
"29861","Dimensional Door","0","80063","33454","32812","0","0","6","0","4","0"
"29862","Balrog Yahi Military","0","80052","33450","32814","0","0","6","0","4","0"
"29865","Crafting Table: Loumtis Crystal Ball","1","7210052","33461","32789","0","0","6","0","4","0"
"29866","Crafting Table^Snapper's Crystal Ball","1","7210053","33461","32793","0","0","2","0","4","0"
"29867","Enhanced Wizard^Jendor!","1","900088","33434","32806","0","0","6","0","4","0"
"29868","Test Server^ T-Shirt Merchant","0","70051","33435","32817","0","0","0","0","4","0"
"29871","\f3 Scarecrow","0","45002","33447","32794","0","0","5","0","4","0"
"29872"," ","0","7000022","33447","32794","0","0","6","0","4","0"
"29873","Forgotten Island Manager","1","70086","33435","33497","0","0","6","0","4","0"
"29876","Leon, Antiquities Expert","1","11887","32786","32764","0","0","6","0","1711","0"
"29877","Clan Founding^ Clan Executor","1","70538","32658","32854","0","0","6","0","7783","0"
"29878","Magic Instructor Siris","1","70003","32649","32849","0","0","4","0","7783","0"
"29879","Teleporter Sophie","1","202055","32651","32859","0","0","6","0","7783","0"
"29880","General Goods Merchant ^ Ladder","1","202056","32633","32852","0","0","4","0","7783","0"
"29881","Integrated Warehouse Keeper ^ Nodim","1","60008","32635","32865","0","0","6","0","7783","0"
"29882","General Merchant^Aden Merchant Alliance","1","70023","32639","32870","0","0","4","0","7783","0"
"29883","Spirit Magic Instructor ^ Chaves","1","9291","32663","32884","0","0","6","0","7783","0"
"29884","Teleporter ^ Lara","1","202057","32651","32865","0","0","6","0","7783","0"
"29885","Agata, the Believer of Restoration","1","70701","32612","32890","0","0","6","0","7783","0"
"29887","Claudia Guard","1","202060","32641","32840","0","0","4","0","7783","0"
"29895","guard","1","202059","32640","32837","0","0","4","0","7783","0"
"29896","guard","1","202059","32641","32837","0","0","4","0","7783","0"
"29897","guard","1","202059","32642","32837","0","0","4","0","7783","0"
"29898","guard","1","202059","32640","32835","0","0","0","0","7783","0"
"29899","guard","1","202059","32641","32835","0","0","0","0","7783","0"
"29900","guard","1","202059","32642","32835","0","0","0","0","7783","0"
"29901","guard","1","202059","32640","32834","0","0","0","0","7783","0"
"29902","guard","1","202059","32641","32834","0","0","0","0","7783","0"
"29903","guard","1","202059","32642","32834","0","0","0","0","7783","0"
"29905","Claudia Guard","1","202060","32641","32831","0","0","0","0","7783","0"
"29906","Claudia Guard","1","202060","32647","32892","0","0","0","0","7783","0"
"29907","guard","1","202059","32648","32894","0","0","0","0","7783","0"
"29908","guard","1","202059","32647","32894","0","0","0","0","7783","0"
"29909","guard","1","202059","32646","32894","0","0","0","0","7783","0"
"29910","guard","1","202059","32646","32893","0","0","0","0","7783","0"
"29911","guard","1","202059","32647","32893","0","0","0","0","7783","0"
"29912","guard","1","202059","32648","32893","0","0","0","0","7783","0"
"29913","Claudia Guard","1","202060","32617","32865","0","0","2","0","7783","0"
"29914","guard","1","202059","32616","32866","0","0","2","0","7783","0"
"29915","guard","1","202059","32616","32865","0","0","2","0","7783","0"
"29916","guard","1","202059","32616","32864","0","0","2","0","7783","0"
"29917","guard","1","202059","32615","32864","0","0","2","0","7783","0"
"29918","guard","1","202059","32615","32865","0","0","2","0","7783","0"
"29919","guard","1","202059","32615","32866","0","0","2","0","7783","0"
"29920","guard","1","202059","32690","32783","0","0","6","0","7783","0"
"29921","guard","1","202059","32690","32782","0","0","6","0","7783","0"
"29922","guard","1","202059","32690","32781","0","0","6","0","7783","0"
"29923","guard","1","202059","32689","32783","0","0","6","0","7783","0"
"29924","guard","1","202059","32689","32782","0","0","6","0","7783","0"
"29925","guard","1","202059","32689","32781","0","0","6","0","7783","0"
"29926","Claudia Guard","1","202060","32688","32782","0","0","6","0","7783","0"
"29927","guard","1","202059","32759","32768","0","0","6","0","7783","0"
"29928","guard","1","202059","32759","32769","0","0","6","0","7783","0"
"29929","guard","1","202059","32759","32770","0","0","6","0","7783","0"
"29930","guard","1","202059","32758","32770","0","0","6","0","7783","0"
"29931","guard","1","202059","32758","32769","0","0","6","0","7783","0"
"29932","guard","1","202059","32758","32768","0","0","6","0","7783","0"
"29933","Claudia Guard","1","202060","32757","32769","0","0","6","0","7783","0"
"29934","Soom & Dan","1","202064","32776","32818","0","0","7","0","7783","0"
"29935","Soom & Dan","1","202064","32772","32818","0","0","1","0","7783","0"
